a;1988758495688;2.9360352;-1.9004059;8.953552
a;1988778637290;3.3039856;-2.6361084;9.10228
a;1988798778891;3.804123;-2.8980713;8.924713
a;1988818920493;3.74469;-2.8832397;8.446655
a;1988839062094;3.3794556;-2.3132935;8.220184
a;1988859203696;3.6707764;-1.5752716;8.055923
a;1988879345297;4.5213165;-1.3798828;7.8629456
a;1988899486899;5.09906;-1.7053528;7.6789246
a;1988919628501;5.5072327;-2.0912933;7.095932
a;1988939770102;5.990555;-2.1252747;7.0182495
a;1988959911704;6.5563965;-1.8615265;6.9382477
a;1988980053305;7.3694153;-1.7718506;6.6484375
a;1989000194907;8.027145;-1.8890228;6.4278107
a;1989020336508;8.727692;-1.890686;6.3737793
a;1989040478110;9.838806;-1.7788849;6.0609894
a;1989060619711;10.671295;-2.1633453;6.3221436
a;1989080761313;10.591888;-3.159607;6.784836
a;1989100902915;9.911011;-3.5975037;7.0073853
a;1989121044516;9.217346;-3.4562836;7.069412
a;1989141186118;8.596817;-2.4691315;6.848648
a;1989161327719;8.335098;-0.8723297;6.4383698
a;1989181469321;8.177444;-0.18663025;6.52417
a;1989201610922;7.606903;-0.09701538;6.469696
a;1989221752524;6.8937836;0.037521362;6.5733185
a;1989241894126;6.650467;0.0854187;6.8158417
a;1989262035727;7.1369324;0.0395813;6.7665253
a;1989282177329;7.3335114;0.039993286;6.9278107
a;1989302318930;7.2414856;-0.34091187;6.865921
a;1989322460532;7.3603363;-0.8136444;6.705414
a;1989342602133;7.4421387;-0.4968872;6.6447906
a;1989362743735;7.305847;-0.122421265;6.7978516
a;1989382885336;7.2800903;-0.18902588;6.7684326
a;1989403026938;7.298996;-0.3920288;6.596817
a;1989423168540;7.1763916;-0.3449402;6.246155
a;1989443310141;7.1484833;-0.3225708;6.2907715
a;1989463451743;7.2164;-0.37893677;6.4777527
a;1989483593344;7.056793;-0.33078003;6.588928
a;1989503734946;6.971863;-0.39572144;6.5638733
a;1989523876547;7.287628;-0.38963318;6.3739166
a;1989544018149;7.370636;-0.3448639;6.525284
a;1989564159751;7.2546387;-0.29841614;6.596283
a;1989584301352;7.347458;-0.25810242;6.626358
a;1989604442954;7.48674;-0.12484741;6.450226
a;1989624584555;7.3985443;-0.25663757;6.353836
a;1989644726157;7.2584686;-0.21777344;6.433319
a;1989664867758;7.094757;-0.0048675537;6.460022
a;1989685009360;7.17482;0.14077759;6.435425
a;1989705150961;7.2444763;0.07035828;6.3693542
a;1989725292563;7.030426;0.20489502;6.335617
a;1989745434165;6.881531;0.33480835;6.3763123
a;1989765575766;7.1199036;0.39590454;6.4716034
a;1989785717368;7.127533;0.6307831;6.6531677
a;1989805858969;6.8967896;0.5123596;6.7430267
a;1989826000571;6.9218903;-0.05152893;6.609543
a;1989846142172;7.0967712;-0.3263092;6.530838
a;1989866283774;7.1477203;-0.16317749;6.6281586
a;1989886425376;6.947342;0.06565857;6.5536957
a;1989906566977;6.921341;0.13531494;6.5017853
a;1989926708579;6.9359283;0.055267334;6.542877
a;1989946850180;6.966797;-0.25691223;6.460388
a;1989966991782;6.847473;0.028915405;6.5797424
a;1989987133383;6.9288483;0.41635132;6.7024384
a;1990007274985;7.1897583;0.26841736;6.6167145
a;1990027416586;7.231476;0.15376282;6.4882965
a;1990047558188;7.132538;0.1773529;6.541382
a;1990067699790;7.0498047;0.11427307;6.401184
a;1990087841391;7.1674347;0.115859985;6.4760895
a;1990107982993;7.201294;0.21806335;6.5680084
a;1990128124594;7.1078644;0.2879181;6.669235
a;1990148266196;7.1133423;0.19747925;6.6474304
a;1990168407797;7.2222443;-0.009902954;6.5261383
a;1990188549399;7.316925;0.02218628;6.6151276
a;1990208691001;7.1961975;0.26091003;6.7267914
a;1990228832602;7.028778;0.24552917;6.782654
a;1990248974204;7.108139;0.014541626;6.7399445
a;1990269115805;7.256134;-0.024551392;6.6735687
a;1990289257407;7.278885;0.0635376;6.7170563
a;1990309399008;7.235901;0.13183594;6.5971375
a;1990329540610;7.217819;0.19114685;6.645172
a;1990349682211;7.1930237;0.25473022;6.630615
a;1990369823813;7.126114;0.21549988;6.509735
a;1990389965415;7.1289063;-0.0049591064;6.41333
a;1990410107016;7.202408;-0.13687134;6.3940125
a;1990430248618;7.2090607;0.15757751;6.611908
a;1990450390219;7.0626373;0.30274963;6.1375885
a;1990470531821;7.2872925;-0.14144897;6.785324
a;1990490673422;7.4732666;0.5991516;6.9000244
a;1990510815024;6.860321;-0.5289459;6.3865814
a;1990530956626;7.2323914;0.074020386;6.625702
a;1990551098227;7.1085815;0.2622223;6.678421
a;1990571239829;6.8221893;-0.20417786;6.3211975
a;1990591381430;7.1732483;0.0016937256;6.5746155
a;1990611523032;7.468399;0.16596985;6.6977844
a;1990631664633;7.385895;0.10194397;6.5720215
a;1990651806235;7.3450165;0.1315155;6.6062164
a;1990671947836;7.3265533;0.17782593;6.4929657
a;1990692089438;7.199478;0.11878967;6.3917084
a;1990712231040;7.0177307;0.16426086;6.440689
a;1990732372641;6.9203644;0.31105042;6.6210785
a;1990752514243;7.001251;0.3509674;6.5781555
a;1990772655844;6.9457245;0.13467407;6.525528
a;1990792797446;6.7258606;0.02432251;6.4881897
a;1990812939047;6.749893;0.103530884;6.6199493
a;1990833080649;7.0125275;0.11782837;6.7692566
a;1990853222251;7.2351227;-0.018585205;6.8009186
a;1990873363852;7.171417;-0.13259888;6.7891693
a;1990893505454;7.1228027;-0.09899902;6.859909
a;1990913647055;7.268692;-0.089904785;6.750641
a;1990933788657;7.337219;-0.067733765;6.666504
a;1990953930258;7.133545;-0.022354126;6.672516
a;1990974071860;6.9295807;-0.006958008;6.5660706
a;1990994213461;7.0462494;0.092041016;6.4851227
a;1991014355063;7.056366;0.11097717;6.62883
a;1991034496665;6.9930267;0.07106018;6.707596
a;1991054638266;7.090225;0.15737915;6.6712494
a;1991074779868;7.1306;0.10531616;6.564102
a;1991094921469;7.1590424;-0.07081604;6.7144775
a;1991115063071;7.1810913;-0.10871887;6.662155
a;1991135204672;7.1477356;-0.028945923;6.727585
a;1991155346274;7.180832;0.064437866;6.6585693
a;1991175487876;7.332321;0.13328552;6.729416
a;1991195629477;7.2636566;-0.01083374;6.6105194
a;1991215771079;7.155258;0.011001587;6.574753
a;1991235912680;7.082901;0.14865112;6.6476746
a;1991256054282;7.0251923;0.13519287;6.6468353
a;1991276195883;7.016876;0.21865845;6.6775665
a;1991296337485;7.015915;0.26786804;6.6667175
a;1991316479086;7.085861;0.20683289;6.6620483
a;1991336620688;7.051422;0.008270264;6.700363
a;1991356762290;7.0072937;0.008041382;6.662323
a;1991376903891;7.0945435;0.09895325;6.6791077
a;1991397045493;7.104828;0.13908386;6.6535645
a;1991417187094;7.0908356;0.13946533;6.807663
a;1991437328696;7.0663605;0.047698975;6.987915
a;1991457470297;7.187027;-0.33041382;6.8671875
a;1991477611899;7.3694916;-0.4423523;6.8708496
a;1991497753501;7.453537;-0.5810089;7.3969574
a;1991517895102;7.671768;-0.7368622;7.584503
a;1991538036704;7.9176483;-0.8527069;7.6301727
a;1991558178305;7.9938965;-0.6929016;7.8578644
a;1991578319907;8.035553;-0.80836487;8.28093
a;1991598461508;8.046539;-1.0254974;8.215286
a;1991618603110;7.91687;-1.1512909;8.044479
a;1991638744711;7.641403;-1.1825256;7.810028
a;1991658886313;7.2905426;-1.385437;8.196991
a;1991679027915;7.045929;-1.143219;8.503525
a;1991699169516;7.024826;-0.3834076;8.776596
a;1991719311118;6.682617;-0.71313477;8.592178
a;1991739452719;6.0947113;-0.8904114;8.048462
a;1991759594321;5.6058197;-0.04034424;8.234512
a;1991779735922;5.105667;0.37210083;8.99678
a;1991799877524;4.8503876;0.44726563;8.42131
a;1991820019126;4.2266083;0.38728333;8.106949
a;1991840160727;3.3952637;0.21247864;8.091751
a;1991860302329;3.198944;0.38711548;8.811966
a;1991880443930;3.2271729;1.193985;8.552826
a;1991900585532;2.783844;1.5397644;7.9812317
a;1991920727133;1.9956512;1.1478119;8.040894
a;1991940868735;1.8999023;1.0996246;8.140778
a;1991961010336;1.9146576;1.3534698;8.571823
a;1991981151938;1.6989746;1.3653717;8.469208
a;1992001293540;1.6935577;1.1621552;8.313309
a;1992021435141;1.5646362;0.95643616;8.361633
a;1992041576743;1.3400726;1.3346863;8.6032715
a;1992061718344;1.2715912;1.501709;9.078552
a;1992081859946;1.4284668;1.2892761;9.028076
a;1992102001547;1.3957214;1.1272888;8.748383
a;1992122143149;1.1400146;0.99028015;8.833282
a;1992142284751;1.2275391;0.9637451;9.411163
a;1992162426352;1.4931488;0.96354675;9.709564
a;1992182567954;1.5044556;0.86683655;9.689529
a;1992202709555;1.2779388;1.0498962;9.281723
a;1992222851157;1.1220703;1.4455414;9.083588
a;1992242992758;1.1562347;1.2209625;9.423996
a;1992263134360;1.2354584;0.87342834;9.400589
a;1992283275961;1.1884613;1.0621338;9.207321
a;1992303417563;0.8607178;1.4200592;9.073059
a;1992323559165;0.73558044;1.2289581;9.048569
a;1992343700766;0.87345886;1.0103607;9.0147705
a;1992363842368;0.79811096;0.98768616;9.101181
a;1992383983969;0.7621765;1.2283173;9.297821
a;1992404125571;1.0130768;1.3981781;9.301041
a;1992424267172;0.97927856;1.146759;9.409592
a;1992444408774;0.9236908;0.6834717;9.468842
a;1992464550376;1.0005951;0.7309418;9.443665
a;1992484691977;1.0167694;1.1465607;9.629166
a;1992504833579;0.9272766;1.1661835;9.598892
a;1992524975180;1.8506165;0.73443604;10.194946
a;1992545116782;-0.38005066;1.3938293;9.324402
a;1992565258383;0.2935028;0.7830353;9.980057
a;1992585399985;2.7993774;0.93074036;9.678421
a;1992605541586;1.4354248;0.65786743;9.601944
a;1992625683188;0.3700409;0.9062958;9.589706
a;1992645824790;0.91633606;1.0866241;9.824554
a;1992665966391;1.2815399;0.91345215;9.8055725
a;1992686107993;0.81752014;1.0107574;9.550629
a;1992706249594;0.548172;1.1492462;9.564011
a;1992726391196;0.7426758;1.1152649;9.616119
a;1992746532797;0.75361633;1.1176605;9.656952
a;1992766674399;0.6417084;1.1773834;9.592392
a;1992786816001;0.5931854;1.2327881;9.588165
a;1992806957602;0.5858307;1.093277;9.675613
a;1992827099204;0.6440277;0.8937378;9.569519
a;1992847240805;0.59402466;1.1127777;9.640305
a;1992867382407;0.58799744;1.3951111;9.6658325
a;1992887524008;0.71432495;1.1777649;9.713074
a;1992907665610;0.8628235;0.7589264;9.6214905
a;1992927807211;0.7849426;0.9683838;9.632309
